folder,tilecode,n_points,RD_X,RD_Y,dup
nl-amsv-201001-7415-laz,2459_9713,6790317,122950,485650,False
nl-amsv-201001-7415-laz,2459_9712,654900,122950,485600,False
nl-amsv-201001-7415-laz,2459_9696,3805619,122950,484800,False
nl-amsv-201001-7415-laz,2459_9711,3775479,122950,485550,False
nl-amsv-201001-7415-laz,2459_9709,1680063,122950,485450,False
nl-amsv-201001-7415-laz,2459_9708,3426148,122950,485400,False
nl-amsv-201001-7415-laz,2459_9707,4091271,122950,485350,False
nl-amsv-201001-7415-laz,2459_9706,5665499,122950,485300,False
nl-amsv-201001-7415-laz,2459_9705,7683357,122950,485250,False
nl-amsv-201001-7415-laz,2459_9704,6439686,122950,485200,False
nl-amsv-201001-7415-laz,2459_9703,4887299,122950,485150,False
nl-amsv-201001-7415-laz,2459_9702,5110775,122950,485100,False
nl-amsv-201001-7415-laz,2459_9701,7079333,122950,485050,False
nl-amsv-201001-7415-laz,2459_9700,2903362,122950,485000,False
nl-amsv-201001-7415-laz,2459_9699,2051213,122950,484950,False
nl-amsv-201001-7415-laz,2459_9698,1727819,122950,484900,False
nl-amsv-201001-7415-laz,2459_9710,3289546,122950,485500,False
nl-amsv-201001-7415-laz,2460_9706,3933780,123000,485300,False
nl-amsv-201001-7415-laz,2460_9707,3693154,123000,485350,False
nl-amsv-201001-7415-laz,2460_9708,2132221,123000,485400,False
nl-amsv-201001-7415-laz,2461_9717,31320,123050,485850,False
nl-amsv-201001-7415-laz,2461_9716,0,123050,485800,False
nl-amsv-201001-7415-laz,2461_9715,4972,123050,485750,False
nl-amsv-201001-7415-laz,2461_9714,2698845,123050,485700,False
nl-amsv-201001-7415-laz,2461_9713,702573,123050,485650,False
nl-amsv-201001-7415-laz,2461_9712,7628957,123050,485600,False
nl-amsv-201001-7415-laz,2461_9711,8914111,123050,485550,False
nl-amsv-201001-7415-laz,2461_9710,7353221,123050,485500,False
nl-amsv-201001-7415-laz,2461_9709,8146366,123050,485450,False
nl-amsv-201001-7415-laz,2461_9708,5535987,123050,485400,False
nl-amsv-201001-7415-laz,2461_9707,2679159,123050,485350,False
nl-amsv-201001-7415-laz,2461_9706,10390080,123050,485300,False
nl-amsv-201001-7415-laz,2461_9718,2981963,123050,485900,False
nl-amsv-201001-7415-laz,2461_9705,6777847,123050,485250,False
nl-amsv-201001-7415-laz,2461_9703,2962423,123050,485150,False
nl-amsv-201001-7415-laz,2461_9702,3773231,123050,485100,False
nl-amsv-201001-7415-laz,2461_9701,9428745,123050,485050,False
nl-amsv-201001-7415-laz,2461_9700,6489203,123050,485000,False
nl-amsv-201001-7415-laz,2461_9699,8089518,123050,484950,False
nl-amsv-201001-7415-laz,2461_9698,4425382,123050,484900,False
nl-amsv-201001-7415-laz,2461_9697,2846284,123050,484850,False
nl-amsv-201001-7415-laz,2461_9696,5511331,123050,484800,False
nl-amsv-201001-7415-laz,2461_9695,5851087,123050,484750,False
nl-amsv-201001-7415-laz,2461_9694,5715312,123050,484700,False
nl-amsv-201001-7415-laz,2461_9693,5488303,123050,484650,False
nl-amsv-201001-7415-laz,2461_9692,8140272,123050,484600,False
nl-amsv-201001-7415-laz,2461_9704,6575182,123050,485200,False
nl-amsv-201001-7415-laz,2461_9691,4943510,123050,484550,False
nl-amsv-201001-7415-laz,2461_9719,9601633,123050,485950,False
nl-amsv-201001-7415-laz,2461_9721,3589723,123050,486050,False
nl-amsv-201001-7415-laz,2462_9669,1921681,123100,483450,False
nl-amsv-201001-7415-laz,2462_9668,6267707,123100,483400,False
nl-amsv-201001-7415-laz,2462_9667,6293516,123100,483350,False
nl-amsv-201001-7415-laz,2462_9666,2598824,123100,483300,False
nl-amsv-201001-7415-laz,2462_9665,2947629,123100,483250,False
nl-amsv-201001-7415-laz,2462_9664,2569794,123100,483200,False
nl-amsv-201001-7415-laz,2462_9663,4082510,123100,483150,False
nl-amsv-201001-7415-laz,2462_9662,2204336,123100,483100,False
nl-amsv-201001-7415-laz,2462_9661,2482143,123100,483050,False
nl-amsv-201001-7415-laz,2462_9660,2834921,123100,483000,False
nl-amsv-201001-7415-laz,2462_9659,2730220,123100,482950,False
nl-amsv-201001-7415-laz,2462_9658,1468654,123100,482900,False
nl-amsv-201001-7415-laz,2461_9720,10574103,123050,486000,False
nl-amsv-201001-7415-laz,2462_9657,3588439,123100,482850,False
nl-amsv-201001-7415-laz,2462_9655,36370,123100,482750,False
nl-amsv-201001-7415-laz,2462_9654,0,123100,482700,False
nl-amsv-201001-7415-laz,2461_9757,194008,123050,487850,False
nl-amsv-201001-7415-laz,2461_9756,3501725,123050,487800,False
nl-amsv-201001-7415-laz,2461_9755,9486251,123050,487750,False
nl-amsv-201001-7415-laz,2461_9754,886070,123050,487700,True
nl-amsv-201001-7415-laz,2461_9753,4969,123050,487650,True
nl-amsv-201001-7415-laz,2461_9726,687,123050,486300,True
nl-amsv-201001-7415-laz,2461_9725,1425,123050,486250,True
nl-amsv-201001-7415-laz,2461_9724,5331,123050,486200,True
nl-amsv-201001-7415-laz,2461_9723,1055012,123050,486150,True
nl-amsv-201001-7415-laz,2461_9722,6033755,123050,486100,False
nl-amsv-201001-7415-laz,2462_9656,1761577,123100,482800,False
nl-amsv-201001-7415-laz,2459_9667,1974,122950,483350,False
nl-amsv-201001-7415-laz,2461_9690,5260443,123050,484500,False
nl-amsv-201001-7415-laz,2461_9688,682629,123050,484400,False
nl-amsv-201001-7415-laz,2461_9657,2447549,123050,482850,False
nl-amsv-201001-7415-laz,2461_9656,4566825,123050,482800,False
nl-amsv-201001-7415-laz,2461_9655,298049,123050,482750,False
nl-amsv-201001-7415-laz,2461_9654,202,123050,482700,False
nl-amsv-201001-7415-laz,2460_9758,259,123000,487900,False
nl-amsv-201001-7415-laz,2460_9757,10465,123000,487850,False
nl-amsv-201001-7415-laz,2460_9756,1599041,123000,487800,False
nl-amsv-201001-7415-laz,2460_9755,2607981,123000,487750,False
nl-amsv-201001-7415-laz,2460_9754,284391,123000,487700,True
nl-amsv-201001-7415-laz,2460_9753,4892,123000,487650,True
nl-amsv-201001-7415-laz,2460_9724,234,123000,486200,True
nl-amsv-201001-7415-laz,2460_9723,198282,123000,486150,True
nl-amsv-201001-7415-laz,2461_9658,2991810,123050,482900,False
nl-amsv-201001-7415-laz,2460_9722,3806891,123000,486100,True
nl-amsv-201001-7415-laz,2460_9720,4726088,123000,486000,False
nl-amsv-201001-7415-laz,2460_9719,267091,123000,485950,False
nl-amsv-201001-7415-laz,2460_9718,249092,123000,485900,False
nl-amsv-201001-7415-laz,2460_9717,13231,123000,485850,False
nl-amsv-201001-7415-laz,2460_9716,829,123000,485800,False
nl-amsv-201001-7415-laz,2460_9715,32478,123000,485750,False
nl-amsv-201001-7415-laz,2460_9714,1457959,123000,485700,False
nl-amsv-201001-7415-laz,2460_9713,8164293,123000,485650,False
nl-amsv-201001-7415-laz,2460_9712,12768928,123000,485600,False
nl-amsv-201001-7415-laz,2460_9711,11773195,123000,485550,False
nl-amsv-201001-7415-laz,2460_9710,6833877,123000,485500,False
nl-amsv-201001-7415-laz,2460_9709,3758782,123000,485450,False
nl-amsv-201001-7415-laz,2460_9721,8894466,123000,486050,False
nl-amsv-201001-7415-laz,2461_9689,2017867,123050,484450,False
nl-amsv-201001-7415-laz,2461_9659,2696128,123050,482950,False
nl-amsv-201001-7415-laz,2461_9661,3801931,123050,483050,False
nl-amsv-201001-7415-laz,2461_9687,13723,123050,484350,False
nl-amsv-201001-7415-laz,2461_9686,32307,123050,484300,False
nl-amsv-201001-7415-laz,2461_9685,654303,123050,484250,False
nl-amsv-201001-7415-laz,2461_9684,928969,123050,484200,False
nl-amsv-201001-7415-laz,2461_9683,378656,123050,484150,False
nl-amsv-201001-7415-laz,2461_9682,3322050,123050,484100,False
nl-amsv-201001-7415-laz,2461_9681,5829328,123050,484050,False
nl-amsv-201001-7415-laz,2461_9680,3355047,123050,484000,False
nl-amsv-201001-7415-laz,2461_9679,8267255,123050,483950,False
nl-amsv-201001-7415-laz,2461_9678,4520939,123050,483900,False
nl-amsv-201001-7415-laz,2461_9677,4262542,123050,483850,False
nl-amsv-201001-7415-laz,2461_9676,5041731,123050,483800,False
nl-amsv-201001-7415-laz,2461_9660,1564003,123050,483000,False
nl-amsv-201001-7415-laz,2461_9675,5915362,123050,483750,False
nl-amsv-201001-7415-laz,2461_9673,5038405,123050,483650,False
nl-amsv-201001-7415-laz,2461_9672,2227265,123050,483600,False
nl-amsv-201001-7415-laz,2461_9671,1251041,123050,483550,False
nl-amsv-201001-7415-laz,2461_9670,5548504,123050,483500,False
nl-amsv-201001-7415-laz,2461_9669,1459907,123050,483450,False
nl-amsv-201001-7415-laz,2461_9668,2576600,123050,483400,False
nl-amsv-201001-7415-laz,2461_9667,2215186,123050,483350,False
nl-amsv-201001-7415-laz,2461_9666,1056312,123050,483300,False
nl-amsv-201001-7415-laz,2461_9665,163313,123050,483250,False
nl-amsv-201001-7415-laz,2461_9664,81888,123050,483200,False
nl-amsv-201001-7415-laz,2461_9663,20257,123050,483150,False
nl-amsv-201001-7415-laz,2461_9662,34053,123050,483100,False
nl-amsv-201001-7415-laz,2461_9674,294168,123050,483700,False
nl-amsv-201001-7415-laz,2462_9670,5452075,123100,483500,False
nl-amsv-201001-7415-laz,2459_9666,3379,122950,483300,False
nl-amsv-201001-7415-laz,2459_9662,434,122950,483100,False
nl-amsv-201001-7415-laz,2457_9655,963409,122850,482750,False
nl-amsv-201001-7415-laz,2457_9654,3956379,122850,482700,False
nl-amsv-201001-7415-laz,2457_9653,188918,122850,482650,False
nl-amsv-201001-7415-laz,2457_9652,26149,122850,482600,False
nl-amsv-201001-7415-laz,2457_9651,2146,122850,482550,False
nl-amsv-201001-7415-laz,2457_9650,144,122850,482500,False
nl-amsv-201001-7415-laz,2456_9758,83,122800,487900,False
nl-amsv-201001-7415-laz,2456_9757,3745240,122800,487850,False
nl-amsv-201001-7415-laz,2456_9756,3108374,122800,487800,False
nl-amsv-201001-7415-laz,2456_9755,599720,122800,487750,True
nl-amsv-201001-7415-laz,2456_9754,86948,122800,487700,True
nl-amsv-201001-7415-laz,2456_9724,0,122800,486200,True
nl-amsv-201001-7415-laz,2456_9723,19005,122800,486150,True
nl-amsv-201001-7415-laz,2456_9722,693460,122800,486100,True
nl-amsv-201001-7415-laz,2456_9721,4050061,122800,486050,True
nl-amsv-201001-7415-laz,2456_9720,3773499,122800,486000,True
nl-amsv-201001-7415-laz,2456_9719,3858228,122800,485950,False
nl-amsv-201001-7415-laz,2456_9718,885396,122800,485900,False
nl-amsv-201001-7415-laz,2456_9717,3535634,122800,485850,False
nl-amsv-201001-7415-laz,2456_9716,6450641,122800,485800,False
nl-amsv-201001-7415-laz,2456_9715,7628158,122800,485750,False
nl-amsv-201001-7415-laz,2456_9714,2557528,122800,485700,False
nl-amsv-201001-7415-laz,2456_9713,58066,122800,485650,False
nl-amsv-201001-7415-laz,2456_9712,35957,122800,485600,False
nl-amsv-201001-7415-laz,2456_9711,36712,122800,485550,False
nl-amsv-201001-7415-laz,2457_9656,16105,122850,482800,False
nl-amsv-201001-7415-laz,2457_9657,88243,122850,482850,False
nl-amsv-201001-7415-laz,2457_9658,2142441,122850,482900,False
nl-amsv-201001-7415-laz,2457_9659,442461,122850,482950,False
nl-amsv-201001-7415-laz,2457_9691,458204,122850,484550,False
nl-amsv-201001-7415-laz,2457_9690,9137213,122850,484500,False
nl-amsv-201001-7415-laz,2457_9689,6944598,122850,484450,False
nl-amsv-201001-7415-laz,2457_9688,5981921,122850,484400,False
nl-amsv-201001-7415-laz,2457_9687,2834658,122850,484350,False
nl-amsv-201001-7415-laz,2457_9686,224279,122850,484300,False
nl-amsv-201001-7415-laz,2457_9685,3740717,122850,484250,False
nl-amsv-201001-7415-laz,2457_9684,6166419,122850,484200,False
nl-amsv-201001-7415-laz,2457_9683,2947005,122850,484150,False
nl-amsv-201001-7415-laz,2457_9682,5177454,122850,484100,False
nl-amsv-201001-7415-laz,2457_9681,4937273,122850,484050,False
nl-amsv-201001-7415-laz,2457_9680,7278811,122850,484000,False
nl-amsv-201001-7415-laz,2456_9710,3942646,122800,485500,False
nl-amsv-201001-7415-laz,2457_9679,4199044,122850,483950,False
nl-amsv-201001-7415-laz,2457_9675,127,122850,483750,False
nl-amsv-201001-7415-laz,2457_9674,29128,122850,483700,False
nl-amsv-201001-7415-laz,2457_9673,6031291,122850,483650,False
nl-amsv-201001-7415-laz,2457_9672,4282451,122850,483600,False
nl-amsv-201001-7415-laz,2457_9671,4019,122850,483550,False
nl-amsv-201001-7415-laz,2457_9670,2988,122850,483500,False
nl-amsv-201001-7415-laz,2457_9669,651,122850,483450,False
nl-amsv-201001-7415-laz,2457_9668,327,122850,483400,False
nl-amsv-201001-7415-laz,2457_9663,186,122850,483150,False
nl-amsv-201001-7415-laz,2457_9662,47628,122850,483100,False
nl-amsv-201001-7415-laz,2457_9661,1144281,122850,483050,False
nl-amsv-201001-7415-laz,2457_9660,3706369,122850,483000,False
nl-amsv-201001-7415-laz,2457_9678,0,122850,483900,False
nl-amsv-201001-7415-laz,2456_9709,2243606,122800,485450,False
nl-amsv-201001-7415-laz,2456_9708,6903254,122800,485400,False
nl-amsv-201001-7415-laz,2456_9707,6859207,122800,485350,False
nl-amsv-201001-7415-laz,2456_9674,435,122800,483700,False
nl-amsv-201001-7415-laz,2456_9673,1806510,122800,483650,False
nl-amsv-201001-7415-laz,2456_9672,2435264,122800,483600,False
nl-amsv-201001-7415-laz,2456_9671,80109,122800,483550,False
nl-amsv-201001-7415-laz,2456_9670,9617,122800,483500,False
nl-amsv-201001-7415-laz,2456_9663,289,122800,483150,False
nl-amsv-201001-7415-laz,2456_9662,839,122800,483100,False
nl-amsv-201001-7415-laz,2456_9661,28392,122800,483050,False
nl-amsv-201001-7415-laz,2456_9660,2232696,122800,483000,False
nl-amsv-201001-7415-laz,2456_9659,3595175,122800,482950,False
nl-amsv-201001-7415-laz,2456_9658,5454477,122800,482900,False
nl-amsv-201001-7415-laz,2456_9657,1944280,122800,482850,False
nl-amsv-201001-7415-laz,2456_9675,0,122800,483750,False
nl-amsv-201001-7415-laz,2456_9656,11287,122800,482800,False
nl-amsv-201001-7415-laz,2456_9654,3343320,122800,482700,False
nl-amsv-201001-7415-laz,2456_9653,3153360,122800,482650,False
nl-amsv-201001-7415-laz,2456_9652,418202,122800,482600,False
nl-amsv-201001-7415-laz,2456_9651,22542,122800,482550,False
nl-amsv-201001-7415-laz,2456_9650,233,122800,482500,False
nl-amsv-201001-7415-laz,2455_9759,27,122750,487950,False
nl-amsv-201001-7415-laz,2455_9758,3936,122750,487900,False
nl-amsv-201001-7415-laz,2455_9757,3352831,122750,487850,True
nl-amsv-201001-7415-laz,2455_9756,2129745,122750,487800,True
nl-amsv-201001-7415-laz,2455_9755,218396,122750,487750,True
nl-amsv-201001-7415-laz,2455_9754,5488,122750,487700,True
nl-amsv-201001-7415-laz,2455_9724,0,122750,486200,True
nl-amsv-201001-7415-laz,2456_9655,591,122800,482750,False
nl-amsv-201001-7415-laz,2457_9692,61622,122850,484600,False
nl-amsv-201001-7415-laz,2456_9678,0,122800,483900,True
nl-amsv-201001-7415-laz,2456_9680,2015210,122800,484000,True
nl-amsv-201001-7415-laz,2456_9706,7079327,122800,485300,False
nl-amsv-201001-7415-laz,2456_9705,6768415,122800,485250,False
nl-amsv-201001-7415-laz,2456_9704,4405305,122800,485200,False
nl-amsv-201001-7415-laz,2456_9703,1268091,122800,485150,False
nl-amsv-201001-7415-laz,2456_9702,5566225,122800,485100,False
nl-amsv-201001-7415-laz,2456_9701,3683976,122800,485050,False
nl-amsv-201001-7415-laz,2456_9700,2908430,122800,485000,False
nl-amsv-201001-7415-laz,2456_9699,6728545,122800,484950,False
nl-amsv-201001-7415-laz,2456_9698,5478397,122800,484900,False
nl-amsv-201001-7415-laz,2456_9697,5761844,122800,484850,False
nl-amsv-201001-7415-laz,2456_9696,362570,122800,484800,False
nl-amsv-201001-7415-laz,2456_9695,667418,122800,484750,False
nl-amsv-201001-7415-laz,2456_9679,1327,122800,483950,False
nl-amsv-201001-7415-laz,2456_9694,2010723,122800,484700,False
nl-amsv-201001-7415-laz,2456_9692,493297,122800,484600,False
nl-amsv-201001-7415-laz,2456_9691,578813,122800,484550,False
nl-amsv-201001-7415-laz,2456_9690,7194184,122800,484500,False
nl-amsv-201001-7415-laz,2456_9689,4711838,122800,484450,False
nl-amsv-201001-7415-laz,2456_9688,8794290,122800,484400,False
nl-amsv-201001-7415-laz,2456_9687,5413363,122800,484350,False
nl-amsv-201001-7415-laz,2456_9686,3858446,122800,484300,False
nl-amsv-201001-7415-laz,2456_9685,3951971,122800,484250,False
nl-amsv-201001-7415-laz,2456_9684,2650635,122800,484200,False
nl-amsv-201001-7415-laz,2456_9683,2752228,122800,484150,False
nl-amsv-201001-7415-laz,2456_9682,2050036,122800,484100,False
nl-amsv-201001-7415-laz,2456_9681,3387754,122800,484050,True
nl-amsv-201001-7415-laz,2456_9693,4369815,122800,484650,False
nl-amsv-201001-7415-laz,2457_9693,23543,122850,484650,False
nl-amsv-201001-7415-laz,2457_9694,115111,122850,484700,False
nl-amsv-201001-7415-laz,2457_9695,320525,122850,484750,False
nl-amsv-201001-7415-laz,2458_9708,3638659,122900,485400,False
nl-amsv-201001-7415-laz,2458_9707,2054019,122900,485350,False
nl-amsv-201001-7415-laz,2458_9706,2087836,122900,485300,False
nl-amsv-201001-7415-laz,2458_9705,4130150,122900,485250,False
nl-amsv-201001-7415-laz,2458_9704,2145788,122900,485200,False
nl-amsv-201001-7415-laz,2458_9703,5543562,122900,485150,False
nl-amsv-201001-7415-laz,2458_9702,3928594,122900,485100,False
nl-amsv-201001-7415-laz,2458_9701,7940606,122900,485050,False
nl-amsv-201001-7415-laz,2458_9700,3699201,122900,485000,False
nl-amsv-201001-7415-laz,2458_9699,6222853,122900,484950,False
nl-amsv-201001-7415-laz,2458_9698,7503329,122900,484900,False
nl-amsv-201001-7415-laz,2458_9697,3239740,122900,484850,False
nl-amsv-201001-7415-laz,2458_9709,4014266,122900,485450,False
nl-amsv-201001-7415-laz,2458_9696,6293921,122900,484800,False
nl-amsv-201001-7415-laz,2458_9694,1681583,122900,484700,False
nl-amsv-201001-7415-laz,2458_9693,4551404,122900,484650,False
nl-amsv-201001-7415-laz,2458_9692,1855159,122900,484600,False
nl-amsv-201001-7415-laz,2458_9691,1222529,122900,484550,False
nl-amsv-201001-7415-laz,2458_9690,6067421,122900,484500,False
nl-amsv-201001-7415-laz,2458_9689,2817584,122900,484450,False
nl-amsv-201001-7415-laz,2458_9688,4138787,122900,484400,False
nl-amsv-201001-7415-laz,2458_9687,59165,122900,484350,False
nl-amsv-201001-7415-laz,2458_9686,216065,122900,484300,False
nl-amsv-201001-7415-laz,2458_9685,607942,122900,484250,False
nl-amsv-201001-7415-laz,2458_9684,4769874,122900,484200,False
nl-amsv-201001-7415-laz,2458_9683,4629839,122900,484150,False
nl-amsv-201001-7415-laz,2458_9695,3229382,122900,484750,False
nl-amsv-201001-7415-laz,2458_9682,6491286,122900,484100,False
nl-amsv-201001-7415-laz,2458_9710,5269450,122900,485500,False
nl-amsv-201001-7415-laz,2458_9712,57525,122900,485600,False
nl-amsv-201001-7415-laz,2459_9661,101702,122950,483050,False
nl-amsv-201001-7415-laz,2459_9660,4108668,122950,483000,False
nl-amsv-201001-7415-laz,2459_9659,2037578,122950,482950,False
nl-amsv-201001-7415-laz,2459_9658,792448,122950,482900,False
nl-amsv-201001-7415-laz,2459_9657,2762740,122950,482850,False
nl-amsv-201001-7415-laz,2459_9656,4942123,122950,482800,False
nl-amsv-201001-7415-laz,2459_9655,2509625,122950,482750,False
nl-amsv-201001-7415-laz,2459_9654,283613,122950,482700,False
nl-amsv-201001-7415-laz,2459_9653,1105,122950,482650,False
nl-amsv-201001-7415-laz,2458_9758,974,122900,487900,False
nl-amsv-201001-7415-laz,2458_9757,1259711,122900,487850,False
nl-amsv-201001-7415-laz,2458_9756,9297905,122900,487800,False
nl-amsv-201001-7415-laz,2458_9711,4872509,122900,485550,False
nl-amsv-201001-7415-laz,2458_9755,3760396,122900,487750,False
nl-amsv-201001-7415-laz,2458_9724,30,122900,486200,True
nl-amsv-201001-7415-laz,2458_9723,48140,122900,486150,True
nl-amsv-201001-7415-laz,2458_9722,954073,122900,486100,True
nl-amsv-201001-7415-laz,2458_9721,3302931,122900,486050,True
nl-amsv-201001-7415-laz,2458_9720,72170,122900,486000,False
nl-amsv-201001-7415-laz,2458_9719,301735,122900,485950,False
nl-amsv-201001-7415-laz,2458_9718,2468321,122900,485900,False
nl-amsv-201001-7415-laz,2458_9717,6100404,122900,485850,False
nl-amsv-201001-7415-laz,2458_9716,10733283,122900,485800,False
nl-amsv-201001-7415-laz,2458_9715,7506730,122900,485750,False
nl-amsv-201001-7415-laz,2458_9714,72181,122900,485700,False
nl-amsv-201001-7415-laz,2458_9713,26499,122900,485650,False
nl-amsv-201001-7415-laz,2458_9754,62547,122900,487700,True
nl-amsv-201001-7415-laz,2459_9665,437,122950,483250,False
nl-amsv-201001-7415-laz,2458_9681,451136,122900,484050,False
nl-amsv-201001-7415-laz,2458_9679,4321456,122900,483950,False
nl-amsv-201001-7415-laz,2457_9721,8226934,122850,486050,True
nl-amsv-201001-7415-laz,2457_9720,7320908,122850,486000,True
nl-amsv-201001-7415-laz,2457_9719,7493872,122850,485950,True
nl-amsv-201001-7415-laz,2457_9718,6608164,122850,485900,False
nl-amsv-201001-7415-laz,2457_9717,1610614,122850,485850,False
nl-amsv-201001-7415-laz,2457_9716,8251464,122850,485800,False
nl-amsv-201001-7415-laz,2457_9715,7539006,122850,485750,False
nl-amsv-201001-7415-laz,2457_9714,351024,122850,485700,False
nl-amsv-201001-7415-laz,2457_9713,7097,122850,485650,False
nl-amsv-201001-7415-laz,2457_9712,2009224,122850,485600,False
nl-amsv-201001-7415-laz,2457_9711,2038009,122850,485550,False
nl-amsv-201001-7415-laz,2457_9710,3734980,122850,485500,False
nl-amsv-201001-7415-laz,2457_9722,226126,122850,486100,True
nl-amsv-201001-7415-laz,2457_9709,3282420,122850,485450,False
nl-amsv-201001-7415-laz,2457_9707,3659968,122850,485350,False
nl-amsv-201001-7415-laz,2457_9706,4644158,122850,485300,False
nl-amsv-201001-7415-laz,2457_9705,2735611,122850,485250,False
nl-amsv-201001-7415-laz,2457_9704,3076611,122850,485200,False
nl-amsv-201001-7415-laz,2457_9703,3228798,122850,485150,False
nl-amsv-201001-7415-laz,2457_9702,3698591,122850,485100,False
nl-amsv-201001-7415-laz,2457_9701,6368214,122850,485050,False
nl-amsv-201001-7415-laz,2457_9700,3960394,122850,485000,False
nl-amsv-201001-7415-laz,2457_9699,6308636,122850,484950,False
nl-amsv-201001-7415-laz,2457_9698,3752876,122850,484900,False
nl-amsv-201001-7415-laz,2457_9697,8139878,122850,484850,False
nl-amsv-201001-7415-laz,2457_9696,3161491,122850,484800,False
nl-amsv-201001-7415-laz,2457_9708,1680086,122850,485400,False
nl-amsv-201001-7415-laz,2458_9680,409856,122900,484000,False
nl-amsv-201001-7415-laz,2457_9723,98982,122850,486150,True
nl-amsv-201001-7415-laz,2457_9754,44682,122850,487700,True
nl-amsv-201001-7415-laz,2458_9678,5819,122900,483900,False
nl-amsv-201001-7415-laz,2458_9677,0,122900,483850,False
nl-amsv-201001-7415-laz,2458_9676,26,122900,483800,False
nl-amsv-201001-7415-laz,2458_9675,3114,122900,483750,False
nl-amsv-201001-7415-laz,2458_9674,530813,122900,483700,False
nl-amsv-201001-7415-laz,2458_9673,3292989,122900,483650,False
nl-amsv-201001-7415-laz,2458_9672,5925813,122900,483600,False
nl-amsv-201001-7415-laz,2458_9671,709613,122900,483550,False
nl-amsv-201001-7415-laz,2458_9670,173809,122900,483500,False
nl-amsv-201001-7415-laz,2458_9669,146605,122900,483450,False
nl-amsv-201001-7415-laz,2458_9668,6053,122900,483400,False
nl-amsv-201001-7415-laz,2458_9663,0,122900,483150,False
nl-amsv-201001-7415-laz,2457_9753,0,122850,487650,True
nl-amsv-201001-7415-laz,2458_9662,754,122900,483100,False
nl-amsv-201001-7415-laz,2458_9660,2741607,122900,483000,False
nl-amsv-201001-7415-laz,2458_9659,4127998,122900,482950,False
nl-amsv-201001-7415-laz,2458_9658,2417667,122900,482900,False
nl-amsv-201001-7415-laz,2458_9657,451128,122900,482850,False
nl-amsv-201001-7415-laz,2458_9656,4535,122900,482800,False
nl-amsv-201001-7415-laz,2458_9655,1805547,122900,482750,False
nl-amsv-201001-7415-laz,2458_9654,1698246,122900,482700,False
nl-amsv-201001-7415-laz,2458_9653,8450,122900,482650,False
nl-amsv-201001-7415-laz,2457_9758,282,122850,487900,False
nl-amsv-201001-7415-laz,2457_9757,1556025,122850,487850,False
nl-amsv-201001-7415-laz,2457_9756,3814196,122850,487800,False
nl-amsv-201001-7415-laz,2457_9755,2284633,122850,487750,True
nl-amsv-201001-7415-laz,2458_9661,79902,122900,483050,False
nl-amsv-201001-7415-laz,2462_9671,352379,123100,483550,False
nl-amsv-201001-7415-laz,2462_9672,6064818,123100,483600,False
nl-amsv-201001-7415-laz,2462_9673,1365430,123100,483650,False
nl-amsv-201001-7415-laz,2466_9668,662852,123300,483400,False
nl-amsv-201001-7415-laz,2466_9667,3426809,123300,483350,False
nl-amsv-201001-7415-laz,2466_9666,2571510,123300,483300,False
nl-amsv-201001-7415-laz,2466_9665,582468,123300,483250,False
nl-amsv-201001-7415-laz,2466_9664,79406,123300,483200,False
nl-amsv-201001-7415-laz,2466_9663,875817,123300,483150,False
nl-amsv-201001-7415-laz,2466_9662,4679377,123300,483100,False
nl-amsv-201001-7415-laz,2466_9661,6282756,123300,483050,False
nl-amsv-201001-7415-laz,2466_9660,3902057,123300,483000,False
nl-amsv-201001-7415-laz,2466_9659,2813187,123300,482950,False
nl-amsv-201001-7415-laz,2466_9658,1963158,123300,482900,False
nl-amsv-201001-7415-laz,2466_9657,159834,123300,482850,False
nl-amsv-201001-7415-laz,2466_9656,1844,123300,482800,False
nl-amsv-201001-7415-laz,2465_9763,0,123250,488150,False
nl-amsv-201001-7415-laz,2465_9762,275935,123250,488100,False
nl-amsv-201001-7415-laz,2465_9761,6134061,123250,488050,False
nl-amsv-201001-7415-laz,2465_9760,1413885,123250,488000,False
nl-amsv-201001-7415-laz,2465_9759,63,123250,487950,False
nl-amsv-201001-7415-laz,2465_9756,2370877,123250,487800,False
nl-amsv-201001-7415-laz,2465_9755,2670655,123250,487750,False
nl-amsv-201001-7415-laz,2465_9754,8907446,123250,487700,True
nl-amsv-201001-7415-laz,2465_9753,4780437,123250,487650,True
nl-amsv-201001-7415-laz,2465_9752,4736129,123250,487600,True
nl-amsv-201001-7415-laz,2465_9751,27817,123250,487550,True
nl-amsv-201001-7415-laz,2465_9750,13543,123250,487500,True
nl-amsv-201001-7415-laz,2466_9669,93275,123300,483450,False
nl-amsv-201001-7415-laz,2466_9670,4064,123300,483500,False
nl-amsv-201001-7415-laz,2466_9671,3103,123300,483550,False
nl-amsv-201001-7415-laz,2466_9672,75756,123300,483600,False
nl-amsv-201001-7415-laz,2466_9698,608507,123300,484900,False
nl-amsv-201001-7415-laz,2466_9697,68579,123300,484850,False
nl-amsv-201001-7415-laz,2466_9696,512911,123300,484800,False
nl-amsv-201001-7415-laz,2466_9695,4076017,123300,484750,False
nl-amsv-201001-7415-laz,2466_9694,431778,123300,484700,False
nl-amsv-201001-7415-laz,2466_9693,1777549,123300,484650,False
nl-amsv-201001-7415-laz,2466_9692,2858471,123300,484600,False
nl-amsv-201001-7415-laz,2466_9691,5256716,123300,484550,False
