folder,tilecode,n_points,RD_X,RD_Y,dup
nl-amsd-200707-7415-laz,2308_9682,4113078,115400,484100,False
nl-amsd-200707-7415-laz,2308_9683,1284205,115400,484150,False
nl-amsd-200707-7415-laz,2308_9684,2951052,115400,484200,False
nl-amsd-200707-7415-laz,2308_9685,9703689,115400,484250,False
nl-amsd-200707-7415-laz,2308_9686,9028288,115400,484300,False
nl-amsd-200707-7415-laz,2308_9687,6193802,115400,484350,False
nl-amsd-200707-7415-laz,2308_9688,5893726,115400,484400,False
nl-amsd-200707-7415-laz,2308_9689,54112,115400,484450,False
nl-amsd-200707-7415-laz,2308_9702,5146366,115400,485100,False
nl-amsd-200707-7415-laz,2308_9690,1936194,115400,484500,False
nl-amsd-200707-7415-laz,2308_9692,2928355,115400,484600,False
nl-amsd-200707-7415-laz,2308_9693,3564280,115400,484650,False
nl-amsd-200707-7415-laz,2308_9694,6808947,115400,484700,False
nl-amsd-200707-7415-laz,2308_9695,4135219,115400,484750,False
nl-amsd-200707-7415-laz,2308_9696,3132803,115400,484800,False
nl-amsd-200707-7415-laz,2308_9697,105816,115400,484850,False
nl-amsd-200707-7415-laz,2308_9698,2780721,115400,484900,False
nl-amsd-200707-7415-laz,2308_9699,6694526,115400,484950,False
nl-amsd-200707-7415-laz,2308_9700,7143758,115400,485000,False
nl-amsd-200707-7415-laz,2308_9691,6791101,115400,484550,False
nl-amsd-200707-7415-laz,2307_9757,4526044,115350,487850,False
nl-amsd-200707-7415-laz,2307_9756,6785571,115350,487800,False
nl-amsd-200707-7415-laz,2307_9755,6060907,115350,487750,False
nl-amsd-200707-7415-laz,2307_9682,7022812,115350,484100,False
nl-amsd-200707-7415-laz,2307_9683,5316836,115350,484150,False
nl-amsd-200707-7415-laz,2307_9684,4787363,115350,484200,False
nl-amsd-200707-7415-laz,2283_9723,2736844,114150,486150,False
nl-amsd-200707-7415-laz,2307_9686,5673986,115350,484300,False
nl-amsd-200707-7415-laz,2307_9687,6959602,115350,484350,False
nl-amsd-200707-7415-laz,2307_9688,8243834,115350,484400,False
nl-amsd-200707-7415-laz,2307_9689,8618352,115350,484450,False
nl-amsd-200707-7415-laz,2307_9690,7322893,115350,484500,False
nl-amsd-200707-7415-laz,2307_9681,5112690,115350,484050,False
nl-amsd-200707-7415-laz,2307_9691,3619396,115350,484550,False
nl-amsd-200707-7415-laz,2307_9693,8052534,115350,484650,False
nl-amsd-200707-7415-laz,2307_9694,2710342,115350,484700,False
nl-amsd-200707-7415-laz,2307_9695,3213654,115350,484750,False
nl-amsd-200707-7415-laz,2307_9696,1913094,115350,484800,False
nl-amsd-200707-7415-laz,2307_9697,17794,115350,484850,False
nl-amsd-200707-7415-laz,2307_9698,5318274,115350,484900,False
nl-amsd-200707-7415-laz,2307_9699,3648864,115350,484950,False
nl-amsd-200707-7415-laz,2307_9700,8633161,115350,485000,False
nl-amsd-200707-7415-laz,2307_9701,7016341,115350,485050,False
nl-amsd-200707-7415-laz,2307_9692,3925374,115350,484600,False
nl-amsd-200707-7415-laz,2307_9702,9952394,115350,485100,False
nl-amsd-200707-7415-laz,2307_9680,8723808,115350,484000,False
nl-amsd-200707-7415-laz,2307_9678,37737,115350,483900,False
nl-amsd-200707-7415-laz,2306_9791,1009,115300,489550,True
nl-amsd-200707-7415-laz,2306_9792,6998,115300,489600,True
nl-amsd-200707-7415-laz,2306_9793,112006,115300,489650,True
nl-amsd-200707-7415-laz,2306_9794,2908931,115300,489700,True
nl-amsd-200707-7415-laz,2306_9795,374092,115300,489750,True
nl-amsd-200707-7415-laz,2306_9796,13875,115300,489800,False
nl-amsd-200707-7415-laz,2306_9797,745,115300,489850,False
nl-amsd-200707-7415-laz,2306_9798,299,115300,489900,False
nl-amsd-200707-7415-laz,2306_9799,405,115300,489950,False
nl-amsd-200707-7415-laz,2307_9679,1761571,115350,483950,False
nl-amsd-200707-7415-laz,2307_9653,0,115350,482650,False
nl-amsd-200707-7415-laz,2307_9655,61838,115350,482750,False
nl-amsd-200707-7415-laz,2307_9656,725385,115350,482800,False
nl-amsd-200707-7415-laz,2307_9657,2331371,115350,482850,False
nl-amsd-200707-7415-laz,2307_9658,12998,115350,482900,False
nl-amsd-200707-7415-laz,2307_9659,1779,115350,482950,True
nl-amsd-200707-7415-laz,2307_9674,35,115350,483700,False
nl-amsd-200707-7415-laz,2307_9675,12215,115350,483750,False
nl-amsd-200707-7415-laz,2307_9676,46524,115350,483800,False
nl-amsd-200707-7415-laz,2307_9677,1758653,115350,483850,False
nl-amsd-200707-7415-laz,2307_9654,33775,115350,482700,False
nl-amsd-200707-7415-laz,2307_9703,3373965,115350,485150,False
nl-amsd-200707-7415-laz,2307_9704,1263451,115350,485200,False
nl-amsd-200707-7415-laz,2307_9705,868445,115350,485250,False
nl-amsd-200707-7415-laz,2307_9731,429520,115350,486550,False
nl-amsd-200707-7415-laz,2307_9732,3222163,115350,486600,False
nl-amsd-200707-7415-laz,2307_9733,4840963,115350,486650,False
nl-amsd-200707-7415-laz,2307_9734,103211,115350,486700,False
nl-amsd-200707-7415-laz,2307_9735,106420,115350,486750,False
nl-amsd-200707-7415-laz,2307_9736,7048851,115350,486800,False
nl-amsd-200707-7415-laz,2307_9737,5693461,115350,486850,False
nl-amsd-200707-7415-laz,2307_9738,6413190,115350,486900,False
nl-amsd-200707-7415-laz,2307_9739,3202079,115350,486950,False
nl-amsd-200707-7415-laz,2307_9730,2477928,115350,486500,False
nl-amsd-200707-7415-laz,2307_9740,170443,115350,487000,False
nl-amsd-200707-7415-laz,2307_9746,23113,115350,487300,False
nl-amsd-200707-7415-laz,2307_9747,718433,115350,487350,False
nl-amsd-200707-7415-laz,2307_9748,2944783,115350,487400,False
nl-amsd-200707-7415-laz,2307_9749,1975895,115350,487450,False
nl-amsd-200707-7415-laz,2307_9750,4632089,115350,487500,False
nl-amsd-200707-7415-laz,2307_9751,5995498,115350,487550,False
nl-amsd-200707-7415-laz,2307_9752,7994393,115350,487600,False
nl-amsd-200707-7415-laz,2307_9753,9318293,115350,487650,False
nl-amsd-200707-7415-laz,2307_9754,9266697,115350,487700,False
nl-amsd-200707-7415-laz,2307_9741,231,115350,487050,False
nl-amsd-200707-7415-laz,2307_9729,4633846,115350,486450,False
nl-amsd-200707-7415-laz,2307_9728,6527293,115350,486400,False
nl-amsd-200707-7415-laz,2307_9727,3774704,115350,486350,False
nl-amsd-200707-7415-laz,2307_9706,5677619,115350,485300,False
nl-amsd-200707-7415-laz,2307_9707,4739272,115350,485350,False
nl-amsd-200707-7415-laz,2307_9708,2085399,115350,485400,False
nl-amsd-200707-7415-laz,2307_9709,5457295,115350,485450,False
nl-amsd-200707-7415-laz,2307_9710,1269289,115350,485500,False
nl-amsd-200707-7415-laz,2307_9711,65630,115350,485550,False
nl-amsd-200707-7415-laz,2307_9712,208238,115350,485600,False
nl-amsd-200707-7415-laz,2307_9713,831565,115350,485650,False
nl-amsd-200707-7415-laz,2307_9714,377327,115350,485700,False
nl-amsd-200707-7415-laz,2307_9715,277770,115350,485750,False
nl-amsd-200707-7415-laz,2307_9716,4199428,115350,485800,False
nl-amsd-200707-7415-laz,2307_9717,4621892,115350,485850,False
nl-amsd-200707-7415-laz,2307_9718,3129799,115350,485900,False
nl-amsd-200707-7415-laz,2307_9719,5857317,115350,485950,False
nl-amsd-200707-7415-laz,2307_9720,307484,115350,486000,False
nl-amsd-200707-7415-laz,2307_9721,55971,115350,486050,False
nl-amsd-200707-7415-laz,2307_9722,1279,115350,486100,False
nl-amsd-200707-7415-laz,2307_9723,59195,115350,486150,False
nl-amsd-200707-7415-laz,2307_9724,316200,115350,486200,False
nl-amsd-200707-7415-laz,2307_9725,2334298,115350,486250,False
nl-amsd-200707-7415-laz,2307_9726,6345170,115350,486300,False
nl-amsd-200707-7415-laz,2305_9722,5919670,115250,486100,False
nl-amsd-200707-7415-laz,2296_9753,5902414,114800,487650,False
nl-amsd-200707-7415-laz,2305_9721,6010919,115250,486050,False
nl-amsd-200707-7415-laz,2305_9719,1611846,115250,485950,False
nl-amsd-200707-7415-laz,2303_9721,8146516,115150,486050,False
nl-amsd-200707-7415-laz,2303_9722,5424108,115150,486100,False
nl-amsd-200707-7415-laz,2303_9723,1672083,115150,486150,False
nl-amsd-200707-7415-laz,2303_9724,5698639,115150,486200,False
nl-amsd-200707-7415-laz,2303_9725,4106344,115150,486250,False
nl-amsd-200707-7415-laz,2303_9726,4395494,115150,486300,False
nl-amsd-200707-7415-laz,2303_9727,9074480,115150,486350,False
nl-amsd-200707-7415-laz,2303_9728,4796071,115150,486400,False
nl-amsd-200707-7415-laz,2303_9729,8638089,115150,486450,False
nl-amsd-200707-7415-laz,2303_9720,5072608,115150,486000,False
nl-amsd-200707-7415-laz,2303_9730,6923516,115150,486500,False
nl-amsd-200707-7415-laz,2303_9732,2841682,115150,486600,False
nl-amsd-200707-7415-laz,2303_9733,196761,115150,486650,False
nl-amsd-200707-7415-laz,2303_9734,27997,115150,486700,False
nl-amsd-200707-7415-laz,2303_9735,61472,115150,486750,False
nl-amsd-200707-7415-laz,2303_9736,49646,115150,486800,False
nl-amsd-200707-7415-laz,2303_9737,167515,115150,486850,False
nl-amsd-200707-7415-laz,2303_9738,1868320,115150,486900,False
nl-amsd-200707-7415-laz,2303_9739,152619,115150,486950,False
nl-amsd-200707-7415-laz,2303_9740,8543,115150,487000,False
nl-amsd-200707-7415-laz,2303_9731,10010162,115150,486550,False
nl-amsd-200707-7415-laz,2303_9741,169921,115150,487050,False
nl-amsd-200707-7415-laz,2303_9719,1798749,115150,485950,False
nl-amsd-200707-7415-laz,2303_9717,1104713,115150,485850,False
nl-amsd-200707-7415-laz,2303_9697,141427,115150,484850,False
nl-amsd-200707-7415-laz,2303_9698,1148939,115150,484900,False
nl-amsd-200707-7415-laz,2303_9699,631729,115150,484950,False
nl-amsd-200707-7415-laz,2303_9700,341728,115150,485000,False
nl-amsd-200707-7415-laz,2303_9701,1110546,115150,485050,False
nl-amsd-200707-7415-laz,2303_9702,4422415,115150,485100,False
nl-amsd-200707-7415-laz,2303_9703,3985887,115150,485150,False
nl-amsd-200707-7415-laz,2303_9704,5119278,115150,485200,False
nl-amsd-200707-7415-laz,2303_9705,1599353,115150,485250,False
nl-amsd-200707-7415-laz,2303_9718,4974618,115150,485900,False
nl-amsd-200707-7415-laz,2303_9706,5269425,115150,485300,False
nl-amsd-200707-7415-laz,2303_9708,1990665,115150,485400,False
nl-amsd-200707-7415-laz,2303_9709,2230815,115150,485450,False
nl-amsd-200707-7415-laz,2303_9710,198359,115150,485500,False
nl-amsd-200707-7415-laz,2303_9711,232212,115150,485550,False
nl-amsd-200707-7415-laz,2303_9712,4771965,115150,485600,False
nl-amsd-200707-7415-laz,2303_9713,6723957,115150,485650,False
nl-amsd-200707-7415-laz,2303_9714,6734074,115150,485700,False
nl-amsd-200707-7415-laz,2303_9715,2389882,115150,485750,False
nl-amsd-200707-7415-laz,2303_9716,4662690,115150,485800,False
nl-amsd-200707-7415-laz,2303_9707,2673029,115150,485350,False
nl-amsd-200707-7415-laz,2303_9696,22068,115150,484800,False
nl-amsd-200707-7415-laz,2303_9742,5381414,115150,487100,False
nl-amsd-200707-7415-laz,2303_9744,3141979,115150,487200,False
nl-amsd-200707-7415-laz,2303_9769,1163831,115150,488450,False
nl-amsd-200707-7415-laz,2303_9770,4074777,115150,488500,False
nl-amsd-200707-7415-laz,2303_9771,4283823,115150,488550,False
nl-amsd-200707-7415-laz,2303_9772,4023037,115150,488600,False
nl-amsd-200707-7415-laz,2303_9773,1700086,115150,488650,False
nl-amsd-200707-7415-laz,2303_9774,233764,115150,488700,False
nl-amsd-200707-7415-laz,2303_9775,5545175,115150,488750,False
nl-amsd-200707-7415-laz,2303_9776,678624,115150,488800,False
nl-amsd-200707-7415-laz,2303_9777,6874,115150,488850,False
nl-amsd-200707-7415-laz,2303_9768,7014801,115150,488400,False
nl-amsd-200707-7415-laz,2303_9778,1650,115150,488900,False
nl-amsd-200707-7415-laz,2303_9782,68324,115150,489100,False
nl-amsd-200707-7415-laz,2303_9783,261582,115150,489150,False
nl-amsd-200707-7415-laz,2303_9784,1980101,115150,489200,False
nl-amsd-200707-7415-laz,2303_9785,343337,115150,489250,False
nl-amsd-200707-7415-laz,2303_9786,4106208,115150,489300,False
nl-amsd-200707-7415-laz,2303_9787,3327600,115150,489350,False
nl-amsd-200707-7415-laz,2303_9788,1378936,115150,489400,True
nl-amsd-200707-7415-laz,2303_9789,308973,115150,489450,True
nl-amsd-200707-7415-laz,2303_9790,178211,115150,489500,True
nl-amsd-200707-7415-laz,2303_9779,0,115150,488950,False
nl-amsd-200707-7415-laz,2303_9743,6330085,115150,487150,False
nl-amsd-200707-7415-laz,2303_9767,10367391,115150,488350,False
nl-amsd-200707-7415-laz,2303_9765,7852215,115150,488250,False
nl-amsd-200707-7415-laz,2303_9745,4607,115150,487250,False
nl-amsd-200707-7415-laz,2303_9746,10427,115150,487300,False
nl-amsd-200707-7415-laz,2303_9747,49885,115150,487350,False
nl-amsd-200707-7415-laz,2303_9748,1047641,115150,487400,False
nl-amsd-200707-7415-laz,2303_9749,3631056,115150,487450,False
nl-amsd-200707-7415-laz,2303_9750,437774,115150,487500,False
nl-amsd-200707-7415-laz,2303_9751,4819117,115150,487550,False
nl-amsd-200707-7415-laz,2303_9752,8407160,115150,487600,False
nl-amsd-200707-7415-laz,2303_9753,6895775,115150,487650,False
nl-amsd-200707-7415-laz,2303_9766,5774152,115150,488300,False
nl-amsd-200707-7415-laz,2303_9754,3092963,115150,487700,False
nl-amsd-200707-7415-laz,2303_9756,5632662,115150,487800,False
nl-amsd-200707-7415-laz,2303_9757,2235773,115150,487850,False
nl-amsd-200707-7415-laz,2303_9758,5357073,115150,487900,False
nl-amsd-200707-7415-laz,2303_9759,2810352,115150,487950,False
nl-amsd-200707-7415-laz,2303_9760,1421160,115150,488000,False
nl-amsd-200707-7415-laz,2303_9761,2345076,115150,488050,False
nl-amsd-200707-7415-laz,2303_9762,1296519,115150,488100,False
nl-amsd-200707-7415-laz,2303_9763,1248323,115150,488150,False
nl-amsd-200707-7415-laz,2303_9764,5625604,115150,488200,False
nl-amsd-200707-7415-laz,2303_9755,6816560,115150,487750,False
nl-amsd-200707-7415-laz,2303_9791,158979,115150,489550,True
nl-amsd-200707-7415-laz,2303_9695,593724,115150,484750,False
nl-amsd-200707-7415-laz,2303_9693,6464051,115150,484650,False
nl-amsd-200707-7415-laz,2302_9759,7662095,115100,487950,False
nl-amsd-200707-7415-laz,2302_9760,9464925,115100,488000,False
nl-amsd-200707-7415-laz,2302_9761,14087800,115100,488050,False
nl-amsd-200707-7415-laz,2302_9762,1332969,115100,488100,False
nl-amsd-200707-7415-laz,2302_9763,313039,115100,488150,False
nl-amsd-200707-7415-laz,2302_9764,4245790,115100,488200,False
nl-amsd-200707-7415-laz,2302_9765,4043420,115100,488250,False
nl-amsd-200707-7415-laz,2302_9766,2844663,115100,488300,False
nl-amsd-200707-7415-laz,2302_9767,5766177,115100,488350,False
nl-amsd-200707-7415-laz,2302_9758,7462819,115100,487900,False
nl-amsd-200707-7415-laz,2302_9768,5586436,115100,488400,False
nl-amsd-200707-7415-laz,2302_9770,3039919,115100,488500,False
nl-amsd-200707-7415-laz,2302_9771,2401221,115100,488550,False
nl-amsd-200707-7415-laz,2302_9772,2865968,115100,488600,False
nl-amsd-200707-7415-laz,2302_9773,1376322,115100,488650,False
nl-amsd-200707-7415-laz,2302_9774,235021,115100,488700,False
nl-amsd-200707-7415-laz,2302_9775,588243,115100,488750,False
nl-amsd-200707-7415-laz,2302_9776,1291589,115100,488800,False
nl-amsd-200707-7415-laz,2302_9777,621370,115100,488850,False
nl-amsd-200707-7415-laz,2302_9778,474,115100,488900,False
nl-amsd-200707-7415-laz,2302_9769,770890,115100,488450,False
nl-amsd-200707-7415-laz,2302_9779,0,115100,488950,False
nl-amsd-200707-7415-laz,2302_9757,8335364,115100,487850,False
nl-amsd-200707-7415-laz,2302_9755,6467629,115100,487750,False
nl-amsd-200707-7415-laz,2302_9735,182550,115100,486750,False
nl-amsd-200707-7415-laz,2302_9736,81114,115100,486800,False
nl-amsd-200707-7415-laz,2302_9737,932926,115100,486850,False
nl-amsd-200707-7415-laz,2302_9738,6870337,115100,486900,False
nl-amsd-200707-7415-laz,2302_9739,1454653,115100,486950,False
nl-amsd-200707-7415-laz,2302_9740,42824,115100,487000,False
nl-amsd-200707-7415-laz,2302_9741,117741,115100,487050,False
nl-amsd-200707-7415-laz,2302_9742,1606288,115100,487100,False
nl-amsd-200707-7415-laz,2302_9743,3022969,115100,487150,False
nl-amsd-200707-7415-laz,2302_9756,7243562,115100,487800,False
nl-amsd-200707-7415-laz,2302_9744,3019531,115100,487200,False
nl-amsd-200707-7415-laz,2302_9746,239336,115100,487300,False
nl-amsd-200707-7415-laz,2302_9747,1049276,115100,487350,False
nl-amsd-200707-7415-laz,2302_9748,1912943,115100,487400,False
nl-amsd-200707-7415-laz,2302_9749,3458317,115100,487450,False
nl-amsd-200707-7415-laz,2302_9750,2862556,115100,487500,False
nl-amsd-200707-7415-laz,2302_9751,3075903,115100,487550,False
nl-amsd-200707-7415-laz,2302_9752,7397915,115100,487600,False
nl-amsd-200707-7415-laz,2302_9753,5348484,115100,487650,False
nl-amsd-200707-7415-laz,2302_9754,4992028,115100,487700,False
nl-amsd-200707-7415-laz,2302_9745,203875,115100,487250,False
nl-amsd-200707-7415-laz,2303_9694,4076626,115150,484700,False
nl-amsd-200707-7415-laz,2302_9782,93954,115100,489100,False
nl-amsd-200707-7415-laz,2302_9784,1747309,115100,489200,False
nl-amsd-200707-7415-laz,2303_9661,142914,115150,483050,True
nl-amsd-200707-7415-laz,2303_9674,0,115150,483700,False
nl-amsd-200707-7415-laz,2303_9675,21623,115150,483750,False
nl-amsd-200707-7415-laz,2303_9676,1763672,115150,483800,False
nl-amsd-200707-7415-laz,2303_9677,1976524,115150,483850,False
nl-amsd-200707-7415-laz,2303_9678,64488,115150,483900,False
nl-amsd-200707-7415-laz,2303_9679,193313,115150,483950,False
nl-amsd-200707-7415-laz,2303_9680,7385589,115150,484000,False
nl-amsd-200707-7415-laz,2303_9681,8285964,115150,484050,False
nl-amsd-200707-7415-laz,2303_9660,3608915,115150,483000,True
nl-amsd-200707-7415-laz,2303_9682,7180942,115150,484100,False
nl-amsd-200707-7415-laz,2303_9684,74625,115150,484200,False
nl-amsd-200707-7415-laz,2303_9685,1392908,115150,484250,False
nl-amsd-200707-7415-laz,2303_9686,5275395,115150,484300,False
nl-amsd-200707-7415-laz,2303_9687,953675,115150,484350,False
nl-amsd-200707-7415-laz,2303_9688,128043,115150,484400,False
nl-amsd-200707-7415-laz,2303_9689,3962137,115150,484450,False
nl-amsd-200707-7415-laz,2303_9690,1350799,115150,484500,False
nl-amsd-200707-7415-laz,2303_9691,1392536,115150,484550,False
nl-amsd-200707-7415-laz,2303_9692,7220259,115150,484600,False
nl-amsd-200707-7415-laz,2303_9683,4032433,115150,484150,False
nl-amsd-200707-7415-laz,2302_9783,110005,115100,489150,False
nl-amsd-200707-7415-laz,2303_9659,764657,115150,482950,True
nl-amsd-200707-7415-laz,2303_9657,1011,115150,482850,True
nl-amsd-200707-7415-laz,2302_9785,1626675,115100,489250,False
nl-amsd-200707-7415-laz,2302_9786,6110773,115100,489300,False
nl-amsd-200707-7415-laz,2302_9787,6156630,115100,489350,False
nl-amsd-200707-7415-laz,2302_9788,4489568,115100,489400,True
nl-amsd-200707-7415-laz,2302_9789,257245,115100,489450,True
nl-amsd-200707-7415-laz,2302_9790,21001,115100,489500,True
nl-amsd-200707-7415-laz,2302_9792,1544,115100,489600,True
nl-amsd-200707-7415-laz,2302_9793,2407,115100,489650,True
nl-amsd-200707-7415-laz,2302_9794,11687,115100,489700,True
nl-amsd-200707-7415-laz,2303_9658,23056,115150,482900,True
nl-amsd-200707-7415-laz,2302_9795,6585,115100,489750,True
nl-amsd-200707-7415-laz,2302_9797,58,115100,489850,True
nl-amsd-200707-7415-laz,2302_9798,207826,115100,489900,False
nl-amsd-200707-7415-laz,2302_9799,2884072,115100,489950,False
nl-amsd-200707-7415-laz,2302_9800,1675255,115100,490000,False
nl-amsd-200707-7415-laz,2302_9801,1406780,115100,490050,False
nl-amsd-200707-7415-laz,2302_9802,235450,115100,490100,False
nl-amsd-200707-7415-laz,2302_9803,183148,115100,490150,False
nl-amsd-200707-7415-laz,2302_9804,4274,115100,490200,False
nl-amsd-200707-7415-laz,2302_9805,36,115100,490250,False
nl-amsd-200707-7415-laz,2302_9796,10213,115100,489800,True
nl-amsd-200707-7415-laz,2303_9792,261652,115150,489600,True
nl-amsd-200707-7415-laz,2303_9793,775772,115150,489650,True
nl-amsd-200707-7415-laz,2303_9794,544903,115150,489700,True
nl-amsd-200707-7415-laz,2304_9785,3262249,115200,489250,False
nl-amsd-200707-7415-laz,2304_9786,9855906,115200,489300,False
nl-amsd-200707-7415-laz,2304_9787,4167274,115200,489350,False
nl-amsd-200707-7415-laz,2304_9788,2487964,115200,489400,True
nl-amsd-200707-7415-laz,2304_9789,2374679,115200,489450,True
nl-amsd-200707-7415-laz,2304_9790,2270029,115200,489500,True
nl-amsd-200707-7415-laz,2304_9791,2297768,115200,489550,True
nl-amsd-200707-7415-laz,2304_9792,2775532,115200,489600,True
nl-amsd-200707-7415-laz,2304_9793,6367925,115200,489650,True
nl-amsd-200707-7415-laz,2304_9784,4203467,115200,489200,False
nl-amsd-200707-7415-laz,2304_9794,6508631,115200,489700,True
nl-amsd-200707-7415-laz,2304_9796,3343304,115200,489800,True
nl-amsd-200707-7415-laz,2304_9797,1753316,115200,489850,True
nl-amsd-200707-7415-laz,2304_9798,1314761,115200,489900,False
nl-amsd-200707-7415-laz,2304_9799,415830,115200,489950,False
nl-amsd-200707-7415-laz,2304_9800,29036,115200,490000,False
nl-amsd-200707-7415-laz,2304_9801,2690,115200,490050,False
nl-amsd-200707-7415-laz,2304_9802,158,115200,490100,False
nl-amsd-200707-7415-laz,2305_9655,0,115250,482750,False
nl-amsd-200707-7415-laz,2305_9656,3872,115250,482800,False
nl-amsd-200707-7415-laz,2304_9795,4593703,115200,489750,True
nl-amsd-200707-7415-laz,2305_9657,24183,115250,482850,False
nl-amsd-200707-7415-laz,2304_9783,742231,115200,489150,False
nl-amsd-200707-7415-laz,2304_9778,0,115200,488900,False
nl-amsd-200707-7415-laz,2304_9758,6725609,115200,487900,False
nl-amsd-200707-7415-laz,2304_9759,7290301,115200,487950,False
nl-amsd-200707-7415-laz,2304_9760,4259573,115200,488000,False
nl-amsd-200707-7415-laz,2304_9761,7065888,115200,488050,False
nl-amsd-200707-7415-laz,2304_9762,3852880,115200,488100,False
nl-amsd-200707-7415-laz,2304_9763,1655087,115200,488150,False
nl-amsd-200707-7415-laz,2304_9764,4926870,115200,488200,False
nl-amsd-200707-7415-laz,2304_9765,4686684,115200,488250,False
nl-amsd-200707-7415-laz,2304_9766,1833312,115200,488300,False
nl-amsd-200707-7415-laz,2304_9782,45248,115200,489100,False
nl-amsd-200707-7415-laz,2304_9767,4933267,115200,488350,False
nl-amsd-200707-7415-laz,2304_9769,9000357,115200,488450,False
nl-amsd-200707-7415-laz,2304_9770,8621396,115200,488500,False
nl-amsd-200707-7415-laz,2304_9771,6750130,115200,488550,False
nl-amsd-200707-7415-laz,2304_9772,6510761,115200,488600,False
nl-amsd-200707-7415-laz,2304_9773,4539132,115200,488650,False
nl-amsd-200707-7415-laz,2304_9774,2725427,115200,488700,False
nl-amsd-200707-7415-laz,2304_9775,1257312,115200,488750,False
nl-amsd-200707-7415-laz,2304_9776,26893,115200,488800,False
nl-amsd-200707-7415-laz,2304_9777,360,115200,488850,False
nl-amsd-200707-7415-laz,2304_9768,5672201,115200,488400,False
nl-amsd-200707-7415-laz,2304_9757,7866958,115200,487850,False
nl-amsd-200707-7415-laz,2305_9658,3207312,115250,482900,True
nl-amsd-200707-7415-laz,2305_9660,1680,115250,483000,True
nl-amsd-200707-7415-laz,2305_9699,6222964,115250,484950,False
nl-amsd-200707-7415-laz,2305_9700,6892369,115250,485000,False
nl-amsd-200707-7415-laz,2305_9701,5662775,115250,485050,False
nl-amsd-200707-7415-laz,2305_9702,5445229,115250,485100,False
nl-amsd-200707-7415-laz,2305_9703,2301155,115250,485150,False
nl-amsd-200707-7415-laz,2305_9704,2629848,115250,485200,False
nl-amsd-200707-7415-laz,2305_9705,5383608,115250,485250,False
nl-amsd-200707-7415-laz,2305_9706,3318238,115250,485300,False
nl-amsd-200707-7415-laz,2305_9707,2928894,115250,485350,False
nl-amsd-200707-7415-laz,2305_9698,6461293,115250,484900,False
nl-amsd-200707-7415-laz,2305_9708,3955721,115250,485400,False
nl-amsd-200707-7415-laz,2305_9710,59273,115250,485500,False
nl-amsd-200707-7415-laz,2305_9711,23737,115250,485550,False
nl-amsd-200707-7415-laz,2305_9712,358960,115250,485600,False
nl-amsd-200707-7415-laz,2305_9713,3015501,115250,485650,False
nl-amsd-200707-7415-laz,2305_9714,796486,115250,485700,False
nl-amsd-200707-7415-laz,2305_9715,781156,115250,485750,False
nl-amsd-200707-7415-laz,2305_9716,8252591,115250,485800,False
nl-amsd-200707-7415-laz,2305_9717,7994354,115250,485850,False
nl-amsd-200707-7415-laz,2305_9718,3130831,115250,485900,False
nl-amsd-200707-7415-laz,2305_9709,597155,115250,485450,False
nl-amsd-200707-7415-laz,2305_9659,1653458,115250,482950,True
nl-amsd-200707-7415-laz,2305_9697,3247275,115250,484850,False
nl-amsd-200707-7415-laz,2305_9695,5883829,115250,484750,False
nl-amsd-200707-7415-laz,2305_9675,9209,115250,483750,False
nl-amsd-200707-7415-laz,2305_9676,59308,115250,483800,False
nl-amsd-200707-7415-laz,2305_9677,1686681,115250,483850,False
nl-amsd-200707-7415-laz,2305_9678,56461,115250,483900,False
nl-amsd-200707-7415-laz,2305_9679,2884862,115250,483950,False
nl-amsd-200707-7415-laz,2305_9680,7173044,115250,484000,False
nl-amsd-200707-7415-laz,2305_9681,3129627,115250,484050,False
nl-amsd-200707-7415-laz,2305_9682,7408623,115250,484100,False
nl-amsd-200707-7415-laz,2305_9683,4916587,115250,484150,False
nl-amsd-200707-7415-laz,2305_9696,371609,115250,484800,False
nl-amsd-200707-7415-laz,2305_9684,6325320,115250,484200,False
nl-amsd-200707-7415-laz,2305_9686,1999794,115250,484300,False
nl-amsd-200707-7415-laz,2305_9687,5122585,115250,484350,False
nl-amsd-200707-7415-laz,2305_9688,2667473,115250,484400,False
nl-amsd-200707-7415-laz,2305_9689,3695372,115250,484450,False
nl-amsd-200707-7415-laz,2305_9690,6537257,115250,484500,False
nl-amsd-200707-7415-laz,2305_9691,2685511,115250,484550,False
nl-amsd-200707-7415-laz,2305_9692,1972937,115250,484600,False
nl-amsd-200707-7415-laz,2305_9693,6638059,115250,484650,False
nl-amsd-200707-7415-laz,2305_9694,6733521,115250,484700,False
nl-amsd-200707-7415-laz,2305_9685,3786327,115250,484250,False
nl-amsd-200707-7415-laz,2304_9756,9041960,115200,487800,False
nl-amsd-200707-7415-laz,2304_9755,1085321,115200,487750,False
nl-amsd-200707-7415-laz,2304_9754,3919164,115200,487700,False
nl-amsd-200707-7415-laz,2304_9683,258655,115200,484150,False
nl-amsd-200707-7415-laz,2304_9684,37441,115200,484200,False
nl-amsd-200707-7415-laz,2304_9685,2426636,115200,484250,False
nl-amsd-200707-7415-laz,2304_9686,4060225,115200,484300,False
nl-amsd-200707-7415-laz,2304_9687,1176640,115200,484350,False
nl-amsd-200707-7415-laz,2304_9688,1952164,115200,484400,False
nl-amsd-200707-7415-laz,2304_9689,5523655,115200,484450,False
